"Date Time, GMT-05:00","Temp, °C","Lluvia, mm","Total acumulativo: Lluvia, mm","Coupler Detached","Coupler Attached","Host Connected","End Of File"
2025/01/14 16:16:29,6.370,,,,,,
2025/01/14 16:21:29,6.370,,,,,,
2025/01/14 16:26:29,6.166,,,,,,
2025/01/14 16:31:29,6.370,,,,,,
2025/01/14 16:36:29,5.860,,,,,,
2025/01/14 16:41:29,5.655,,,,,,
2025/01/14 16:46:29,5.552,,,,,,
2025/01/14 16:51:29,5.655,,,,,,
2025/01/14 16:56:29,5.962,,,,,,
2025/01/14 17:01:29,5.552,,,,,,
2025/01/14 17:06:29,5.037,,,,,,
2025/01/14 17:11:29,4.311,,,,,,
2025/01/14 17:16:29,3.998,,,,,,
2025/01/14 17:21:29,3.893,,,,,,
2025/01/14 17:26:29,3.367,,,,,,
2025/01/14 17:31:29,2.837,,,,,,
2025/01/14 17:36:29,2.624,,,,,,
2025/01/14 17:41:29,2.837,,,,,,
2025/01/14 17:46:29,2.410,,,,,,
2025/01/14 17:51:29,1.656,,,,,,
2025/01/14 17:56:29,1.439,,,,,,
2025/01/14 18:01:29,1.112,,,,,,
2025/01/14 18:06:29,0.784,,,,,,
2025/01/14 18:11:29,0.563,,,,,,
2025/01/14 18:16:29,0.563,,,,,,
2025/01/14 18:21:29,0.453,,,,,,
2025/01/14 18:26:29,0.343,,,,,,
2025/01/14 18:31:29,0.232,,,,,,
2025/01/14 18:36:29,0.010,,,,,,
2025/01/14 18:41:29,0.010,,,,,,
2025/01/14 18:46:29,-0.102,,,,,,
2025/01/14 18:51:29,-0.213,,,,,,
2025/01/14 18:56:29,-0.549,,,,,,
2025/01/14 19:01:29,-0.887,,,,,,
2025/01/14 19:06:29,-1.114,,,,,,
2025/01/14 19:11:29,-1.341,,,,,,
2025/01/14 19:16:29,-1.456,,,,,,
2025/01/14 19:21:29,-1.570,,,,,,
2025/01/14 19:26:29,-1.684,,,,,,
2025/01/14 19:31:29,-1.799,,,,,,
2025/01/14 19:36:29,-1.799,,,,,,
2025/01/14 19:41:29,-1.914,,,,,,
2025/01/14 19:46:29,-2.030,,,,,,
2025/01/14 19:51:29,-2.261,,,,,,
2025/01/14 19:56:29,-2.261,,,,,,
2025/01/14 20:01:29,-2.261,,,,,,
2025/01/14 20:06:29,-2.261,,,,,,
2025/01/14 20:11:29,-2.261,,,,,,
2025/01/14 20:16:29,-2.261,,,,,,
2025/01/14 20:21:29,-2.377,,,,,,
2025/01/14 20:26:29,-2.494,,,,,,
2025/01/14 20:31:29,-2.494,,,,,,
2025/01/14 20:36:29,-2.610,,,,,,
2025/01/14 20:41:29,-2.610,,,,,,
2025/01/14 20:46:29,-2.610,,,,,,
2025/01/14 20:51:29,-2.727,,,,,,
2025/01/14 20:56:29,-2.727,,,,,,
2025/01/14 21:01:29,-2.727,,,,,,
2025/01/14 21:06:29,-2.844,,,,,,
2025/01/14 21:11:29,-2.962,,,,,,
2025/01/14 21:16:29,-3.079,,,,,,
2025/01/14 21:21:29,-3.197,,,,,,
2025/01/14 21:26:29,-3.316,,,,,,
2025/01/14 21:31:29,-3.553,,,,,,
2025/01/14 21:36:29,-3.792,,,,,,
2025/01/14 21:41:29,-4.514,,,,,,
2025/01/14 21:46:29,-4.514,,,,,,
2025/01/14 21:51:29,-4.272,,,,,,
2025/01/14 21:56:29,-4.152,,,,,,
2025/01/14 22:01:29,-4.031,,,,,,
2025/01/14 22:06:29,-3.911,,,,,,
2025/01/14 22:11:29,-3.792,,,,,,
2025/01/14 22:16:29,-3.792,,,,,,
2025/01/14 22:21:29,-3.792,,,,,,
2025/01/14 22:26:29,-3.672,,,,,,
2025/01/14 22:31:29,-3.672,,,,,,
2025/01/14 22:36:29,-3.672,,,,,,
2025/01/14 22:41:29,-3.553,,,,,,
2025/01/14 22:46:29,-3.553,,,,,,
2025/01/14 22:51:29,-3.434,,,,,,
2025/01/14 22:56:29,-3.316,,,,,,
2025/01/14 23:01:29,-3.316,,,,,,
2025/01/14 23:06:29,-3.197,,,,,,
2025/01/14 23:11:29,-3.079,,,,,,
2025/01/14 23:16:29,-2.844,,,,,,
2025/01/14 23:21:29,-2.844,,,,,,
2025/01/14 23:26:29,-2.844,,,,,,
2025/01/14 23:31:29,-2.962,,,,,,
2025/01/14 23:36:29,-3.079,,,,,,
2025/01/14 23:41:29,-3.079,,,,,,
2025/01/14 23:46:29,-2.962,,,,,,
2025/01/14 23:51:29,-2.844,,,,,,
2025/01/14 23:56:29,-2.610,,,,,,
2025/01/15 00:00:00,,,0.0,,,,
2025/01/15 00:01:29,-2.727,,,,,,
2025/01/15 00:06:29,-2.727,,,,,,
2025/01/15 00:11:29,-2.844,,,,,,
2025/01/15 00:16:29,-2.844,,,,,,
2025/01/15 00:21:29,-2.962,,,,,,
2025/01/15 00:26:29,-2.844,,,,,,
2025/01/15 00:31:29,-2.727,,,,,,
2025/01/15 00:36:29,-2.727,,,,,,
2025/01/15 00:41:29,-2.494,,,,,,
2025/01/15 00:46:29,-2.494,,,,,,
2025/01/15 00:51:29,-2.610,,,,,,
2025/01/15 00:56:29,-2.727,,,,,,
2025/01/15 01:01:29,-2.727,,,,,,
2025/01/15 01:06:29,-2.610,,,,,,
2025/01/15 01:11:29,-2.610,,,,,,
2025/01/15 01:16:29,-2.610,,,,,,
2025/01/15 01:21:29,-2.494,,,,,,
2025/01/15 01:26:29,-2.494,,,,,,
2025/01/15 01:31:29,-2.494,,,,,,
2025/01/15 01:36:29,-2.610,,,,,,
2025/01/15 01:41:29,-2.610,,,,,,
2025/01/15 01:46:29,-2.610,,,,,,
2025/01/15 01:51:29,-2.610,,,,,,
2025/01/15 01:56:29,-2.494,,,,,,
2025/01/15 02:01:29,-2.377,,,,,,
2025/01/15 02:06:29,-2.261,,,,,,
2025/01/15 02:11:29,-2.261,,,,,,
2025/01/15 02:16:29,-2.377,,,,,,
2025/01/15 02:21:29,-2.377,,,,,,
2025/01/15 02:26:29,-2.261,,,,,,
2025/01/15 02:31:29,-2.145,,,,,,
2025/01/15 02:36:29,-2.145,,,,,,
2025/01/15 02:41:29,-2.494,,,,,,
2025/01/15 02:46:29,-2.610,,,,,,
2025/01/15 02:51:29,-2.610,,,,,,
2025/01/15 02:56:29,-2.494,,,,,,
2025/01/15 03:01:29,-2.610,,,,,,
2025/01/15 03:06:29,-2.610,,,,,,
2025/01/15 03:11:29,-2.610,,,,,,
2025/01/15 03:16:29,-2.844,,,,,,
2025/01/15 03:21:29,-2.844,,,,,,
2025/01/15 03:26:29,-2.844,,,,,,
2025/01/15 03:31:29,-2.844,,,,,,
2025/01/15 03:36:29,-2.844,,,,,,
2025/01/15 03:41:29,-2.844,,,,,,
2025/01/15 03:46:29,-2.727,,,,,,
2025/01/15 03:51:29,-2.377,,,,,,
2025/01/15 03:56:29,-2.261,,,,,,
2025/01/15 04:01:29,-2.610,,,,,,
2025/01/15 04:06:29,-2.844,,,,,,
2025/01/15 04:11:29,-3.079,,,,,,
2025/01/15 04:16:29,-3.197,,,,,,
2025/01/15 04:21:29,-3.079,,,,,,
2025/01/15 04:26:29,-2.962,,,,,,
2025/01/15 04:31:29,-2.727,,,,,,
2025/01/15 04:36:29,-2.261,,,,,,
2025/01/15 04:41:29,-2.030,,,,,,
2025/01/15 04:46:29,-2.145,,,,,,
2025/01/15 04:51:29,-2.261,,,,,,
2025/01/15 04:56:29,-2.727,,,,,,
2025/01/15 05:01:29,-2.962,,,,,,
2025/01/15 05:06:29,-2.962,,,,,,
2025/01/15 05:11:29,-2.844,,,,,,
2025/01/15 05:16:29,-2.727,,,,,,
2025/01/15 05:21:29,-2.610,,,,,,
2025/01/15 05:26:29,-2.494,,,,,,
2025/01/15 05:31:29,-2.377,,,,,,
2025/01/15 05:36:29,-2.494,,,,,,
2025/01/15 05:41:29,-2.727,,,,,,
2025/01/15 05:46:29,-2.727,,,,,,
2025/01/15 05:51:29,-2.844,,,,,,
2025/01/15 05:56:29,-2.610,,,,,,
2025/01/15 06:01:29,-2.494,,,,,,
2025/01/15 06:06:29,-2.610,,,,,,
2025/01/15 06:11:29,-2.610,,,,,,
2025/01/15 06:16:29,-2.030,,,,,,
2025/01/15 06:21:29,-1.456,,,,,,
2025/01/15 06:26:29,-0.662,,,,,,
2025/01/15 06:31:29,-0.325,,,,,,
2025/01/15 06:36:29,-0.102,,,,,,
2025/01/15 06:41:29,0.010,,,,,,
2025/01/15 06:46:29,0.343,,,,,,
2025/01/15 06:51:29,0.563,,,,,,
2025/01/15 06:56:29,0.893,,,,,,
2025/01/15 07:01:29,1.003,,,,,,
2025/01/15 07:06:29,1.112,,,,,,
2025/01/15 07:11:29,1.330,,,,,,
2025/01/15 07:16:29,1.656,,,,,,
2025/01/15 07:21:29,1.980,,,,,,
2025/01/15 07:26:29,2.088,,,,,,
2025/01/15 07:31:29,2.303,,,,,,
2025/01/15 07:36:29,2.303,,,,,,
2025/01/15 07:41:29,2.517,,,,,,
2025/01/15 07:46:29,2.837,,,,,,
2025/01/15 07:51:29,3.367,,,,,,
2025/01/15 07:56:29,3.578,,,,,,
2025/01/15 08:01:29,3.683,,,,,,
2025/01/15 08:06:29,3.788,,,,,,
2025/01/15 08:11:29,3.998,,,,,,
2025/01/15 08:16:29,4.311,,,,,,
2025/01/15 08:21:29,4.519,,,,,,
2025/01/15 08:26:29,4.727,,,,,,
2025/01/15 08:31:29,4.831,,,,,,
2025/01/15 08:36:29,5.037,,,,,,
2025/01/15 08:41:29,5.347,,,,,,
2025/01/15 08:46:29,5.552,,,,,,
2025/01/15 08:51:29,5.552,,,,,,
2025/01/15 08:56:29,5.757,,,,,,
2025/01/15 09:01:29,6.166,,,,,,
2025/01/15 09:06:29,6.064,,,,,,
2025/01/15 09:11:29,6.064,,,,,,
2025/01/15 09:16:29,6.268,,,,,,
2025/01/15 09:21:29,6.166,,,,,,
2025/01/15 09:26:29,6.268,,,,,,
2025/01/15 09:31:29,6.268,,,,,,
2025/01/15 09:36:29,6.370,,,,,,
2025/01/15 09:41:29,6.674,,,,,,
2025/01/15 09:46:29,6.877,,,,,,
2025/01/15 09:51:29,7.179,,,,,,
2025/01/15 09:56:29,7.481,,,,,,
2025/01/15 10:01:29,7.481,,,,,,
2025/01/15 10:06:29,7.481,,,,,,
2025/01/15 10:11:29,7.481,,,,,,
2025/01/15 10:16:29,7.682,,,,,,
2025/01/15 10:21:29,7.682,,,,,,
2025/01/15 10:26:29,7.782,,,,,,
2025/01/15 10:31:29,8.382,,,,,,
2025/01/15 10:36:29,8.680,,,,,,
2025/01/15 10:41:29,8.481,,,,,,
2025/01/15 10:46:29,8.481,,,,,,
2025/01/15 10:51:29,9.077,,,,,,
2025/01/15 10:56:29,9.275,,,,,,
2025/01/15 11:01:29,9.176,,,,,,
2025/01/15 11:06:29,9.077,,,,,,
2025/01/15 11:11:29,9.373,,,,,,
2025/01/15 11:16:29,9.176,,,,,,
2025/01/15 11:21:29,8.680,,,,,,
2025/01/15 11:26:29,8.978,,,,,,
2025/01/15 11:31:29,8.082,,,,,,
2025/01/15 11:36:29,7.481,,,,,,
2025/01/15 11:41:29,7.882,,,,,,
2025/01/15 11:46:29,7.682,,,,,,
2025/01/15 11:51:29,6.674,,,,,,
2025/01/15 11:56:29,5.962,,,,,,
2025/01/15 12:01:29,5.655,,,,,,
2025/01/15 12:06:29,5.347,,,,,,
2025/01/15 12:11:29,4.623,,,,,,
2025/01/15 12:16:29,4.519,,,,,,
2025/01/15 12:21:29,4.415,,,,,,
2025/01/15 12:26:29,4.415,,,,,,
2025/01/15 12:31:29,4.623,,,,,,
2025/01/15 12:36:29,4.727,,,,,,
2025/01/15 12:41:29,4.727,,,,,,
2025/01/15 12:46:29,5.037,,,,,,
2025/01/15 12:51:29,5.347,,,,,,
2025/01/15 12:56:29,5.244,,,,,,
2025/01/15 13:01:29,5.037,,,,,,
2025/01/15 13:06:29,5.037,,,,,,
2025/01/15 13:11:29,5.244,,,,,,
2025/01/15 13:16:29,5.655,,,,,,
2025/01/15 13:21:29,5.450,,,,,,
2025/01/15 13:26:29,5.347,,,,,,
2025/01/15 13:31:29,5.141,,,,,,
2025/01/15 13:36:29,5.860,,,,,,
2025/01/15 13:41:29,5.655,,,,,,
2025/01/15 13:46:29,5.450,,,,,,
2025/01/15 13:51:29,5.655,,,,,,
2025/01/15 13:56:29,5.450,,,,,,
2025/01/15 14:01:29,5.450,,,,,,
2025/01/15 14:06:29,5.962,,,,,,
2025/01/15 14:11:29,6.674,,,,,,
2025/01/15 14:16:29,7.682,,,,,,
2025/01/15 14:21:29,8.182,,,,,,
2025/01/15 14:26:29,8.082,,,,,,
2025/01/15 14:31:29,6.877,,,,,,
2025/01/15 14:36:29,6.370,,,,,,
2025/01/15 14:41:29,6.877,,,,,,
2025/01/15 14:46:29,6.775,,,,,,
2025/01/15 14:51:29,7.381,,,,,,
2025/01/15 14:56:29,7.983,,,,,,
2025/01/15 15:01:29,8.282,,,,,,
2025/01/15 15:06:29,8.182,,,,,,
2025/01/15 15:11:29,7.782,,,,,,
2025/01/15 15:16:29,8.182,,,,,,
2025/01/15 15:21:29,7.782,,,,,,
2025/01/15 15:26:29,7.682,,,,,,
2025/01/15 15:31:29,7.782,,,,,,
2025/01/15 15:36:29,7.481,,,,,,
2025/01/15 15:41:29,7.682,,,,,,
2025/01/15 15:46:29,7.079,,,,,,
2025/01/15 15:51:29,6.674,,,,,,
2025/01/15 15:56:29,7.179,,,,,,
2025/01/15 16:01:29,7.079,,,,,,
2025/01/15 16:06:29,7.079,,,,,,
2025/01/15 16:11:29,6.573,,,,,,
2025/01/15 16:16:29,6.573,,,,,,
2025/01/15 16:21:29,5.655,,,,,,
2025/01/15 16:26:29,4.934,,,,,,
2025/01/15 16:31:29,5.141,,,,,,
2025/01/15 16:36:29,5.141,,,,,,
2025/01/15 16:41:29,4.727,,,,,,
2025/01/15 16:46:29,3.893,,,,,,
2025/01/15 16:51:29,3.472,,,,,,
2025/01/15 16:56:29,3.683,,,,,,
2025/01/15 17:01:29,3.998,,,,,,
2025/01/15 17:06:29,3.998,,,,,,
2025/01/15 17:11:29,4.311,,,,,,
2025/01/15 17:16:29,4.102,,,,,,
2025/01/15 17:21:29,4.102,,,,,,
2025/01/15 17:26:29,3.998,,,,,,
2025/01/15 17:31:29,3.998,,,,,,
2025/01/15 17:36:29,3.893,,,,,,
2025/01/15 17:41:29,3.683,,,,,,
2025/01/15 17:46:29,3.261,,,,,,
2025/01/15 17:51:29,2.517,,,,,,
2025/01/15 17:56:29,1.980,,,,,,
2025/01/15 18:01:29,1.548,,,,,,
2025/01/15 18:06:29,1.221,,,,,,
2025/01/15 18:11:29,0.893,,,,,,
2025/01/15 18:16:29,0.784,,,,,,
2025/01/15 18:21:29,0.563,,,,,,
2025/01/15 18:26:29,0.453,,,,,,
2025/01/15 18:31:29,0.343,,,,,,
2025/01/15 18:36:29,0.343,,,,,,
2025/01/15 18:41:29,0.232,,,,,,
2025/01/15 18:46:29,0.232,,,,,,
2025/01/15 18:51:29,0.121,,,,,,
2025/01/15 18:56:29,0.010,,,,,,
2025/01/15 19:01:29,-0.102,,,,,,
2025/01/15 19:06:29,-0.102,,,,,,
2025/01/15 19:11:29,-0.213,,,,,,
2025/01/15 19:16:29,-0.213,,,,,,
2025/01/15 19:21:29,-0.213,,,,,,
2025/01/15 19:26:29,-0.549,,,,,,
2025/01/15 19:31:29,-0.774,,,,,,
2025/01/15 19:36:29,-0.662,,,,,,
2025/01/15 19:41:29,-1.001,,,,,,
2025/01/15 19:46:29,-1.114,,,,,,
2025/01/15 19:51:29,-1.228,,,,,,
2025/01/15 19:56:29,-1.001,,,,,,
2025/01/15 20:01:29,-1.001,,,,,,
2025/01/15 20:06:29,-1.114,,,,,,
2025/01/15 20:11:29,-1.456,,,,,,
2025/01/15 20:16:29,-1.456,,,,,,
2025/01/15 20:21:29,-1.570,,,,,,
2025/01/15 20:26:29,-1.570,,,,,,
2025/01/15 20:31:29,-1.684,,,,,,
2025/01/15 20:36:29,-1.684,,,,,,
2025/01/15 20:41:29,-1.799,,,,,,
2025/01/15 20:46:29,-1.914,,,,,,
2025/01/15 20:51:29,-2.030,,,,,,
2025/01/15 20:56:29,-2.145,,,,,,
2025/01/15 21:01:29,-2.261,,,,,,
2025/01/15 21:06:29,-2.494,,,,,,
2025/01/15 21:11:29,-2.494,,,,,,
2025/01/15 21:16:29,-2.494,,,,,,
2025/01/15 21:21:29,-2.494,,,,,,
2025/01/15 21:26:29,-2.610,,,,,,
2025/01/15 21:31:29,-2.727,,,,,,
2025/01/15 21:36:29,-2.727,,,,,,
2025/01/15 21:41:29,-2.844,,,,,,
2025/01/15 21:46:29,-2.844,,,,,,
2025/01/15 21:51:29,-2.844,,,,,,
2025/01/15 21:56:29,-2.844,,,,,,
2025/01/15 22:01:29,-2.844,,,,,,
2025/01/15 22:06:29,-2.844,,,,,,
2025/01/15 22:11:29,-2.727,,,,,,
2025/01/15 22:16:29,-2.727,,,,,,
2025/01/15 22:21:29,-2.844,,,,,,
2025/01/15 22:26:29,-2.962,,,,,,
2025/01/15 22:31:29,-2.962,,,,,,
2025/01/15 22:36:29,-2.962,,,,,,
2025/01/15 22:41:29,-2.844,,,,,,
2025/01/15 22:46:29,-2.844,,,,,,
2025/01/15 22:51:29,-2.962,,,,,,
2025/01/15 22:56:29,-2.962,,,,,,
2025/01/15 23:01:29,-2.844,,,,,,
2025/01/15 23:06:29,-2.844,,,,,,
2025/01/15 23:11:29,-2.844,,,,,,
2025/01/15 23:16:29,-2.727,,,,,,
2025/01/15 23:21:29,-2.844,,,,,,
2025/01/15 23:26:29,-2.844,,,,,,
2025/01/15 23:31:29,-2.962,,,,,,
2025/01/15 23:36:29,-2.727,,,,,,
2025/01/15 23:41:29,-2.610,,,,,,
2025/01/15 23:46:29,-2.610,,,,,,
2025/01/15 23:51:29,-2.494,,,,,,
2025/01/15 23:56:29,-2.377,,,,,,
2025/01/16 00:00:00,,,0.0,,,,
2025/01/16 00:01:29,-2.145,,,,,,
2025/01/16 00:06:29,-2.030,,,,,,
2025/01/16 00:11:29,-1.914,,,,,,
2025/01/16 00:16:29,-1.914,,,,,,
2025/01/16 00:21:29,-1.914,,,,,,
2025/01/16 00:26:29,-1.914,,,,,,
2025/01/16 00:31:29,-1.914,,,,,,
2025/01/16 00:36:29,-1.914,,,,,,
2025/01/16 00:41:29,-1.914,,,,,,
2025/01/16 00:46:29,-1.799,,,,,,
2025/01/16 00:51:29,-1.570,,,,,,
2025/01/16 00:56:29,-1.684,,,,,,
2025/01/16 01:01:29,-1.570,,,,,,
2025/01/16 01:06:29,-1.341,,,,,,
2025/01/16 01:11:29,-1.341,,,,,,
2025/01/16 01:16:29,-1.228,,,,,,
2025/01/16 01:21:29,-1.228,,,,,,
2025/01/16 01:26:29,-1.456,,,,,,
2025/01/16 01:31:29,-1.341,,,,,,
2025/01/16 01:36:29,-1.341,,,,,,
2025/01/16 01:41:29,-1.456,,,,,,
2025/01/16 01:46:29,-1.456,,,,,,
2025/01/16 01:51:29,-1.456,,,,,,
2025/01/16 01:56:29,-1.001,,,,,,
2025/01/16 02:01:29,-0.662,,,,,,
2025/01/16 02:06:29,-0.662,,,,,,
2025/01/16 02:11:29,-0.887,,,,,,
2025/01/16 02:16:29,-1.114,,,,,,
2025/01/16 02:21:29,-1.456,,,,,,
2025/01/16 02:26:29,-1.570,,,,,,
2025/01/16 02:31:29,-1.799,,,,,,
2025/01/16 02:36:29,-2.145,,,,,,
2025/01/16 02:41:29,-2.494,,,,,,
2025/01/16 02:46:29,-2.727,,,,,,
2025/01/16 02:51:29,-2.844,,,,,,
2025/01/16 02:56:29,-2.962,,,,,,
2025/01/16 03:01:29,-3.079,,,,,,
2025/01/16 03:06:29,-3.197,,,,,,
2025/01/16 03:11:29,-3.316,,,,,,
2025/01/16 03:16:29,-3.434,,,,,,
2025/01/16 03:21:29,-3.316,,,,,,
2025/01/16 03:26:29,-3.079,,,,,,
2025/01/16 03:31:29,-2.962,,,,,,
2025/01/16 03:36:29,-2.727,,,,,,
2025/01/16 03:41:29,-2.610,,,,,,
2025/01/16 03:46:29,-2.377,,,,,,
2025/01/16 03:51:29,-2.145,,,,,,
2025/01/16 03:56:29,-2.030,,,,,,
2025/01/16 04:01:29,-1.914,,,,,,
2025/01/16 04:06:29,-1.684,,,,,,
2025/01/16 04:11:29,-1.570,,,,,,
2025/01/16 04:16:29,-1.341,,,,,,
2025/01/16 04:21:29,-1.228,,,,,,
2025/01/16 04:26:29,-1.001,,,,,,
2025/01/16 04:31:29,-1.114,,,,,,
2025/01/16 04:36:29,-1.341,,,,,,
2025/01/16 04:41:29,-1.570,,,,,,
2025/01/16 04:46:29,-1.570,,,,,,
2025/01/16 04:51:29,-2.030,,,,,,
2025/01/16 04:56:29,-2.145,,,,,,
2025/01/16 05:01:29,-2.030,,,,,,
2025/01/16 05:06:29,-2.030,,,,,,
2025/01/16 05:11:29,-2.030,,,,,,
2025/01/16 05:16:29,-1.914,,,,,,
2025/01/16 05:21:29,-1.914,,,,,,
2025/01/16 05:26:29,-1.914,,,,,,
2025/01/16 05:31:29,-1.799,,,,,,
2025/01/16 05:36:29,-1.799,,,,,,
2025/01/16 05:41:29,-1.914,,,,,,
2025/01/16 05:46:29,-1.799,,,,,,
2025/01/16 05:51:29,-1.684,,,,,,
2025/01/16 05:56:29,-1.684,,,,,,
2025/01/16 06:01:29,-1.570,,,,,,
2025/01/16 06:06:29,-1.228,,,,,,
2025/01/16 06:11:29,-1.456,,,,,,
2025/01/16 06:16:29,-1.456,,,,,,
2025/01/16 06:21:29,-1.228,,,,,,
2025/01/16 06:26:29,-0.549,,,,,,
2025/01/16 06:31:29,0.010,,,,,,
2025/01/16 06:36:29,0.563,,,,,,
2025/01/16 06:41:29,0.893,,,,,,
2025/01/16 06:46:29,1.112,,,,,,
2025/01/16 06:51:29,1.330,,,,,,
2025/01/16 06:56:29,1.656,,,,,,
2025/01/16 07:01:29,1.764,,,,,,
2025/01/16 07:06:29,1.980,,,,,,
2025/01/16 07:11:29,2.303,,,,,,
2025/01/16 07:16:29,2.730,,,,,,
2025/01/16 07:21:29,3.261,,,,,,
2025/01/16 07:26:29,3.683,,,,,,
2025/01/16 07:31:29,3.893,,,,,,
2025/01/16 07:36:29,4.102,,,,,,
2025/01/16 07:41:29,4.415,,,,,,
2025/01/16 07:46:29,4.623,,,,,,
2025/01/16 07:51:29,4.623,,,,,,
2025/01/16 07:56:29,4.519,,,,,,
2025/01/16 08:01:29,4.623,,,,,,
2025/01/16 08:06:29,4.831,,,,,,
2025/01/16 08:11:29,4.727,,,,,,
2025/01/16 08:16:29,4.831,,,,,,
2025/01/16 08:21:29,5.141,,,,,,
2025/01/16 08:26:29,5.244,,,,,,
2025/01/16 08:31:29,5.347,,,,,,
2025/01/16 08:36:29,5.757,,,,,,
2025/01/16 08:41:29,5.757,,,,,,
2025/01/16 08:46:29,5.860,,,,,,
2025/01/16 08:51:29,5.962,,,,,,
2025/01/16 08:56:29,6.064,,,,,,
2025/01/16 09:01:29,6.064,,,,,,
2025/01/16 09:06:29,5.962,,,,,,
2025/01/16 09:11:29,5.860,,,,,,
2025/01/16 09:16:29,6.370,,,,,,
2025/01/16 09:21:29,6.268,,,,,,
2025/01/16 09:26:29,6.370,,,,,,
2025/01/16 09:31:29,6.471,,,,,,
2025/01/16 09:36:29,6.573,,,,,,
2025/01/16 09:41:29,6.573,,,,,,
2025/01/16 09:46:29,6.978,,,,,,
2025/01/16 09:51:29,7.381,,,,,,
2025/01/16 09:56:29,7.381,,,,,,
2025/01/16 10:01:29,7.381,,,,,,
2025/01/16 10:06:29,7.381,,,,,,
2025/01/16 10:11:29,7.582,,,,,,
2025/01/16 10:16:29,7.882,,,,,,
2025/01/16 10:21:29,7.782,,,,,,
2025/01/16 10:26:29,7.983,,,,,,
2025/01/16 10:31:29,8.182,,,,,,
2025/01/16 10:36:29,8.581,,,,,,
2025/01/16 10:41:29,8.282,,,,,,
2025/01/16 10:46:29,8.382,,,,,,
2025/01/16 10:51:29,8.481,,,,,,
2025/01/16 10:56:29,8.481,,,,,,
2025/01/16 11:01:29,8.680,,,,,,
2025/01/16 11:06:29,8.879,,,,,,
2025/01/16 11:11:29,8.879,,,,,,
2025/01/16 11:16:29,8.680,,,,,,
2025/01/16 11:21:29,8.680,,,,,,
2025/01/16 11:26:29,8.282,,,,,,
2025/01/16 11:31:29,9.077,,,,,,
2025/01/16 11:36:29,9.077,,,,,,
2025/01/16 11:41:29,9.571,,,,,,
2025/01/16 11:46:29,9.275,,,,,,
2025/01/16 11:51:29,9.176,,,,,,
2025/01/16 11:56:29,8.978,,,,,,
2025/01/16 12:01:29,8.978,,,,,,
2025/01/16 12:06:29,7.983,,,,,,
2025/01/16 12:11:29,8.481,,,,,,
2025/01/16 12:16:29,8.382,,,,,,
2025/01/16 12:21:29,8.382,,,,,,
2025/01/16 12:26:29,7.983,,,,,,
2025/01/16 12:31:29,7.882,,,,,,
2025/01/16 12:36:29,7.179,,,,,,
2025/01/16 12:41:29,7.179,,,,,,
2025/01/16 12:46:29,8.082,,,,,,
2025/01/16 12:51:29,7.782,,,,,,
2025/01/16 12:56:29,8.382,,,,,,
2025/01/16 13:01:29,8.382,,,,,,
2025/01/16 13:06:29,7.582,,,,,,
2025/01/16 13:11:29,6.978,,,,,,
2025/01/16 13:16:29,7.179,,,,,,
2025/01/16 13:21:29,7.280,,,,,,
2025/01/16 13:26:29,7.481,,,,,,
2025/01/16 13:31:29,8.282,,,,,,
2025/01/16 13:36:29,7.983,,,,,,
2025/01/16 13:41:29,7.983,,,,,,
2025/01/16 13:46:29,8.779,,,,,,
2025/01/16 13:51:29,9.176,,,,,,
2025/01/16 13:56:29,9.275,,,,,,
2025/01/16 14:01:29,9.373,,,,,,
2025/01/16 14:06:29,9.176,,,,,,
2025/01/16 14:11:29,9.077,,,,,,
2025/01/16 14:16:29,8.481,,,,,,
2025/01/16 14:21:29,8.082,,,,,,
2025/01/16 14:26:29,8.182,,,,,,
2025/01/16 14:31:29,7.983,,,,,,
2025/01/16 14:36:29,7.983,,,,,,
2025/01/16 14:41:29,8.779,,,,,,
2025/01/16 14:46:29,8.879,,,,,,
2025/01/16 14:51:29,8.481,,,,,,
2025/01/16 14:56:29,8.581,,,,,,
2025/01/16 15:01:29,8.182,,,,,,
2025/01/16 15:06:29,7.983,,,,,,
2025/01/16 15:11:29,7.882,,,,,,
2025/01/16 15:16:29,7.983,,,,,,
2025/01/16 15:21:29,8.182,,,,,,
2025/01/16 15:26:29,8.082,,,,,,
2025/01/16 15:31:29,8.282,,,,,,
2025/01/16 15:36:29,8.282,,,,,,
2025/01/16 15:41:29,7.582,,,,,,
2025/01/16 15:46:29,7.481,,,,,,
2025/01/16 15:51:29,7.280,,,,,,
2025/01/16 15:56:29,6.877,,,,,,
2025/01/16 16:01:29,6.573,,,,,,
2025/01/16 16:06:29,6.370,,,,,,
2025/01/16 16:11:29,6.573,,,,,,
2025/01/16 16:16:29,6.471,,,,,,
2025/01/16 16:21:29,6.370,,,,,,
2025/01/16 16:26:29,5.962,,,,,,
2025/01/16 16:31:29,5.962,,,,,,
2025/01/16 16:36:29,5.552,,,,,,
2025/01/16 16:41:29,5.450,,,,,,
2025/01/16 16:46:29,5.347,,,,,,
2025/01/16 16:51:29,5.141,,,,,,
2025/01/16 16:56:29,5.037,,,,,,
2025/01/16 17:01:29,4.727,,,,,,
2025/01/16 17:06:29,4.415,,,,,,
2025/01/16 17:11:29,4.102,,,,,,
2025/01/16 17:16:29,4.102,,,,,,
2025/01/16 17:21:29,3.578,,,,,,
2025/01/16 17:26:29,3.578,,,,,,
