"Título de trazado: Estacion1"
"N.º","Fecha Tiempo, GMT-05:00","Lluvia, mm (LGR S/N: 21471862, SEN S/N: 21560958)"
45121,23/08/12 00:10:42,0.00
45122,23/08/12 00:15:42,0.00
45123,23/08/12 00:20:42,0.00
45124,23/08/12 00:25:42,0.00
45125,23/08/12 00:30:42,0.00
45126,23/08/12 00:35:42,0.00
45127,23/08/12 00:40:42,0.00
45128,23/08/12 00:45:42,0.00
45129,23/08/12 00:50:42,0.00
45130,23/08/12 00:55:42,0.00
45131,23/08/12 01:00:42,0.00
45132,23/08/12 01:05:42,0.00
45133,23/08/12 01:10:42,0.00
45134,23/08/12 01:15:42,0.00
45135,23/08/12 01:20:42,0.00
45136,23/08/12 01:25:42,0.00
45137,23/08/12 01:30:42,0.00
45138,23/08/12 01:35:42,0.00
45139,23/08/12 01:40:42,0.00
45140,23/08/12 01:45:42,0.00
45141,23/08/12 01:50:42,0.00
45142,23/08/12 01:55:42,0.00
45143,23/08/12 02:00:42,0.00
45144,23/08/12 02:05:42,0.00
45145,23/08/12 02:10:42,0.00
45146,23/08/12 02:15:42,0.00
45147,23/08/12 02:20:42,0.00
45148,23/08/12 02:25:42,0.00
45149,23/08/12 02:30:42,0.00
45150,23/08/12 02:35:42,0.00
45151,23/08/12 02:40:42,0.00
45152,23/08/12 02:45:42,0.00
45153,23/08/12 02:50:42,0.00
45154,23/08/12 02:55:42,0.00
45155,23/08/12 03:00:42,0.00
45156,23/08/12 03:05:42,0.00
45157,23/08/12 03:10:42,0.00
45158,23/08/12 03:15:42,0.00
45159,23/08/12 03:20:42,0.00
45160,23/08/12 03:25:42,0.00
45161,23/08/12 03:30:42,0.00
45162,23/08/12 03:35:42,0.00
45163,23/08/12 03:40:42,0.00
45164,23/08/12 03:45:42,0.00
45165,23/08/12 03:50:42,0.00
45166,23/08/12 03:55:42,0.00
45167,23/08/12 04:00:42,0.00
45168,23/08/12 04:05:42,0.00
45169,23/08/12 04:10:42,0.00
45170,23/08/12 04:15:42,0.00
45171,23/08/12 04:20:42,0.00
45172,23/08/12 04:25:42,0.00
45173,23/08/12 04:30:42,0.00
45174,23/08/12 04:35:42,0.00
45175,23/08/12 04:40:42,0.00
45176,23/08/12 04:45:42,0.00
45177,23/08/12 04:50:42,0.00
45178,23/08/12 04:55:42,0.00
45179,23/08/12 05:00:42,0.00
45180,23/08/12 05:05:42,0.00
45181,23/08/12 05:10:42,0.00
45182,23/08/12 05:15:42,0.00
45183,23/08/12 05:20:42,0.00
45184,23/08/12 05:25:42,0.00
45185,23/08/12 05:30:42,0.00
45186,23/08/12 05:35:42,0.00
45187,23/08/12 05:40:42,0.00
45188,23/08/12 05:45:42,0.00
45189,23/08/12 05:50:42,0.00
45190,23/08/12 05:55:42,0.00
45191,23/08/12 06:00:42,0.00
45192,23/08/12 06:05:42,0.00
45193,23/08/12 06:10:42,0.00
45194,23/08/12 06:15:42,0.00
45195,23/08/12 06:20:42,0.00
45196,23/08/12 06:25:42,0.00
45197,23/08/12 06:30:42,0.00
45198,23/08/12 06:35:42,0.00
45199,23/08/12 06:40:42,0.00
45200,23/08/12 06:45:42,0.00
45201,23/08/12 06:50:42,0.00
45202,23/08/12 06:55:42,0.00
45203,23/08/12 07:00:42,0.00
45204,23/08/12 07:05:42,0.00
45205,23/08/12 07:10:42,0.00
45206,23/08/12 07:15:42,0.00
45207,23/08/12 07:20:42,0.00
45208,23/08/12 07:25:42,0.00
45209,23/08/12 07:30:42,0.00
45210,23/08/12 07:35:42,0.00
45211,23/08/12 07:40:42,0.00
45212,23/08/12 07:45:42,0.00
45213,23/08/12 07:50:42,0.00
45214,23/08/12 07:55:42,0.00
45215,23/08/12 08:00:42,0.00
45216,23/08/12 08:05:42,0.00
45217,23/08/12 08:10:42,0.00
45218,23/08/12 08:15:42,0.00
45219,23/08/12 08:20:42,0.00
45220,23/08/12 08:25:42,0.00
45221,23/08/12 08:30:42,0.00
45222,23/08/12 08:35:42,0.00
45223,23/08/12 08:40:42,0.00
45224,23/08/12 08:45:42,0.00
45225,23/08/12 08:50:42,0.00
45226,23/08/12 08:55:42,0.00
45227,23/08/12 09:00:42,0.00
45228,23/08/12 09:05:42,0.00
45229,23/08/12 09:10:42,0.00
45230,23/08/12 09:15:42,0.00
45231,23/08/12 09:20:42,0.00
45232,23/08/12 09:25:42,0.00
45233,23/08/12 09:30:42,0.00
45234,23/08/12 09:35:42,0.00
45235,23/08/12 09:40:42,0.00
45236,23/08/12 09:45:42,0.00
45237,23/08/12 09:50:42,0.00
45238,23/08/12 09:55:42,0.00
45239,23/08/12 10:00:42,0.00
45240,23/08/12 10:05:42,0.00
45241,23/08/12 10:10:42,0.00
45242,23/08/12 10:15:42,0.00
45243,23/08/12 10:20:42,0.00
45244,23/08/12 10:25:42,0.00
45245,23/08/12 10:30:42,0.00
45246,23/08/12 10:35:42,0.00
45247,23/08/12 10:40:42,0.00
45248,23/08/12 10:45:42,0.00
45249,23/08/12 10:50:42,0.00
45250,23/08/12 10:55:42,0.00
45251,23/08/12 11:00:42,0.00
45252,23/08/12 11:05:42,0.00
45253,23/08/12 11:10:42,0.00
45254,23/08/12 11:15:42,0.00
45255,23/08/12 11:20:42,0.00
45256,23/08/12 11:25:42,0.00
45257,23/08/12 11:30:42,0.00
45258,23/08/12 11:35:42,0.00
45259,23/08/12 11:40:42,0.00
45260,23/08/12 11:45:42,0.00
45261,23/08/12 11:50:42,0.00
45262,23/08/12 11:55:42,0.00
45263,23/08/12 12:00:42,0.00
45264,23/08/12 12:05:42,0.00
45265,23/08/12 12:10:42,0.00
45266,23/08/12 12:15:42,0.00
45267,23/08/12 12:20:42,0.00
45268,23/08/12 12:25:42,0.00
45269,23/08/12 12:30:42,0.00
45270,23/08/12 12:35:42,0.00
45271,23/08/12 12:40:42,0.00
45272,23/08/12 12:45:42,0.00
45273,23/08/12 12:50:42,0.00
45274,23/08/12 12:55:42,0.00
45275,23/08/12 13:00:42,0.00
45276,23/08/12 13:05:42,0.00
45277,23/08/12 13:10:42,0.00
45278,23/08/12 13:15:42,0.00
45279,23/08/12 13:20:42,0.00
45280,23/08/12 13:25:42,0.00
45281,23/08/12 13:30:42,0.00
45282,23/08/12 13:35:42,0.00
45283,23/08/12 13:40:42,0.00
45284,23/08/12 13:45:42,0.00
45285,23/08/12 13:50:42,0.00
45286,23/08/12 13:55:42,0.00
45287,23/08/12 14:00:42,0.00
45288,23/08/12 14:05:42,0.00
45289,23/08/12 14:10:42,0.00
45290,23/08/12 14:15:42,0.00
45291,23/08/12 14:20:42,0.00
45292,23/08/12 14:25:42,0.00
45293,23/08/12 14:30:42,0.00
45294,23/08/12 14:35:42,0.00
45295,23/08/12 14:40:42,0.00
45296,23/08/12 14:45:42,0.00
45297,23/08/12 14:50:42,0.00
45298,23/08/12 14:55:42,0.00
45299,23/08/12 15:00:42,0.00
45300,23/08/12 15:05:42,0.00
45301,23/08/12 15:10:42,0.00
45302,23/08/12 15:15:42,0.00
45303,23/08/12 15:20:42,0.00
45304,23/08/12 15:25:42,0.00
45305,23/08/12 15:30:42,0.00
45306,23/08/12 15:35:42,0.00
45307,23/08/12 15:40:42,0.00
45308,23/08/12 15:45:42,0.00
45309,23/08/12 15:50:42,0.00
45310,23/08/12 15:55:42,0.00
45311,23/08/12 16:00:42,0.00
45312,23/08/12 16:05:42,0.00
45313,23/08/12 16:10:42,0.00
45314,23/08/12 16:15:42,0.00
45315,23/08/12 16:20:42,0.00
45316,23/08/12 16:25:42,0.00
45317,23/08/12 16:30:42,0.00
45318,23/08/12 16:35:42,0.00
45319,23/08/12 16:40:42,0.00
45320,23/08/12 16:45:42,0.00
45321,23/08/12 16:50:42,0.00
45322,23/08/12 16:55:42,0.00
45323,23/08/12 17:00:42,0.00
45324,23/08/12 17:05:42,0.00
45325,23/08/12 17:10:42,0.00
45326,23/08/12 17:15:42,0.00
45327,23/08/12 17:20:42,0.00
45328,23/08/12 17:25:42,0.00
45329,23/08/12 17:30:42,0.00
45330,23/08/12 17:35:42,0.00
45331,23/08/12 17:40:42,0.00
45332,23/08/12 17:45:42,0.00
45333,23/08/12 17:50:42,0.00
45334,23/08/12 17:55:42,0.00
45335,23/08/12 18:00:42,0.00
45336,23/08/12 18:05:42,0.00
45337,23/08/12 18:10:42,0.00
45338,23/08/12 18:15:42,0.00
45339,23/08/12 18:20:42,0.00
45340,23/08/12 18:25:42,0.00
45341,23/08/12 18:30:42,0.00
45342,23/08/12 18:35:42,0.00
45343,23/08/12 18:40:42,0.00
45344,23/08/12 18:45:42,0.00
45345,23/08/12 18:50:42,0.00
45346,23/08/12 18:55:42,0.00
45347,23/08/12 19:00:42,0.00
45348,23/08/12 19:05:42,0.00
45349,23/08/12 19:10:42,0.00
45350,23/08/12 19:15:42,0.00
45351,23/08/12 19:20:42,0.00
45352,23/08/12 19:25:42,0.00
45353,23/08/12 19:30:42,0.00
45354,23/08/12 19:35:42,0.00
45355,23/08/12 19:40:42,0.00
45356,23/08/12 19:45:42,0.00
45357,23/08/12 19:50:42,0.00
45358,23/08/12 19:55:42,0.00
45359,23/08/12 20:00:42,0.00
45360,23/08/12 20:05:42,0.00
45361,23/08/12 20:10:42,0.00
45362,23/08/12 20:15:42,0.00
45363,23/08/12 20:20:42,0.00
45364,23/08/12 20:25:42,0.00
45365,23/08/12 20:30:42,0.00
45366,23/08/12 20:35:42,0.00
45367,23/08/12 20:40:42,0.00
45368,23/08/12 20:45:42,0.00
45369,23/08/12 20:50:42,0.00
45370,23/08/12 20:55:42,0.00
45371,23/08/12 21:00:42,0.00
45372,23/08/12 21:05:42,0.00
45373,23/08/12 21:10:42,0.00
45374,23/08/12 21:15:42,0.00
45375,23/08/12 21:20:42,0.00
45376,23/08/12 21:25:42,0.00
45377,23/08/12 21:30:42,0.00
45378,23/08/12 21:35:42,0.00
45379,23/08/12 21:40:42,0.00
45380,23/08/12 21:45:42,0.00
45381,23/08/12 21:50:42,0.00
45382,23/08/12 21:55:42,0.00
45383,23/08/12 22:00:42,0.00
45384,23/08/12 22:05:42,0.00
45385,23/08/12 22:10:42,0.00
45386,23/08/12 22:15:42,0.00
45387,23/08/12 22:20:42,0.00
45388,23/08/12 22:25:42,0.00
45389,23/08/12 22:30:42,0.00
45390,23/08/12 22:35:42,0.00
45391,23/08/12 22:40:42,0.00
45392,23/08/12 22:45:42,0.00
45393,23/08/12 22:50:42,0.00
45394,23/08/12 22:55:42,0.00
45395,23/08/12 23:00:42,0.00
45396,23/08/12 23:05:42,0.00
45397,23/08/12 23:10:42,0.00
45398,23/08/12 23:15:42,0.00
45399,23/08/12 23:20:42,0.00
45400,23/08/12 23:25:42,0.00
45401,23/08/12 23:30:42,0.00
45402,23/08/12 23:35:42,0.00
45403,23/08/12 23:40:42,0.00
45404,23/08/12 23:45:42,0.00
45405,23/08/12 23:50:42,0.00
45406,23/08/12 23:55:42,0.00
45407,23/08/13 00:00:42,0.00
45408,23/08/13 00:05:42,0.00
45409,23/08/13 00:10:42,0.00
45410,23/08/13 00:15:42,0.00
45411,23/08/13 00:20:42,0.00
45412,23/08/13 00:25:42,0.00
45413,23/08/13 00:30:42,0.00
45414,23/08/13 00:35:42,0.00
45415,23/08/13 00:40:42,0.00
45416,23/08/13 00:45:42,0.00
45417,23/08/13 00:50:42,0.00
45418,23/08/13 00:55:42,0.00
45419,23/08/13 01:00:42,0.00
45420,23/08/13 01:05:42,0.00
45421,23/08/13 01:10:42,0.00
45422,23/08/13 01:15:42,0.00
45423,23/08/13 01:20:42,0.00
45424,23/08/13 01:25:42,0.00
45425,23/08/13 01:30:42,0.00
45426,23/08/13 01:35:42,0.00
45427,23/08/13 01:40:42,0.00
45428,23/08/13 01:45:42,0.00
45429,23/08/13 01:50:42,0.00
45430,23/08/13 01:55:42,0.00
45431,23/08/13 02:00:42,0.00
45432,23/08/13 02:05:42,0.00
45433,23/08/13 02:10:42,0.00
45434,23/08/13 02:15:42,0.00
45435,23/08/13 02:20:42,0.00
45436,23/08/13 02:25:42,0.00
45437,23/08/13 02:30:42,0.00
45438,23/08/13 02:35:42,0.00
45439,23/08/13 02:40:42,0.00
45440,23/08/13 02:45:42,0.00
45441,23/08/13 02:50:42,0.00
45442,23/08/13 02:55:42,0.00
45443,23/08/13 03:00:42,0.00
45444,23/08/13 03:05:42,0.00
45445,23/08/13 03:10:42,0.00
45446,23/08/13 03:15:42,0.00
45447,23/08/13 03:20:42,0.00
45448,23/08/13 03:25:42,0.00
45449,23/08/13 03:30:42,0.00
45450,23/08/13 03:35:42,0.00
45451,23/08/13 03:40:42,0.00
45452,23/08/13 03:45:42,0.00
45453,23/08/13 03:50:42,0.00
45454,23/08/13 03:55:42,0.00
45455,23/08/13 04:00:42,0.00
45456,23/08/13 04:05:42,0.00
45457,23/08/13 04:10:42,0.00
45458,23/08/13 04:15:42,0.00
45459,23/08/13 04:20:42,0.00
45460,23/08/13 04:25:42,0.00
45461,23/08/13 04:30:42,0.00
45462,23/08/13 04:35:42,0.00
45463,23/08/13 04:40:42,0.00
45464,23/08/13 04:45:42,0.00
45465,23/08/13 04:50:42,0.00
45466,23/08/13 04:55:42,0.00
45467,23/08/13 05:00:42,0.00
45468,23/08/13 05:05:42,0.00
45469,23/08/13 05:10:42,0.00
45470,23/08/13 05:15:42,0.00
45471,23/08/13 05:20:42,0.00
45472,23/08/13 05:25:42,0.00
45473,23/08/13 05:30:42,0.00
45474,23/08/13 05:35:42,0.00
45475,23/08/13 05:40:42,0.00
45476,23/08/13 05:45:42,0.00
45477,23/08/13 05:50:42,0.00
45478,23/08/13 05:55:42,0.00
45479,23/08/13 06:00:42,0.00
45480,23/08/13 06:05:42,0.00
45481,23/08/13 06:10:42,0.00
45482,23/08/13 06:15:42,0.00
45483,23/08/13 06:20:42,0.00
45484,23/08/13 06:25:42,0.00
45485,23/08/13 06:30:42,0.00
45486,23/08/13 06:35:42,0.00
45487,23/08/13 06:40:42,0.00
45488,23/08/13 06:45:42,0.00
45489,23/08/13 06:50:42,0.00
45490,23/08/13 06:55:42,0.00
45491,23/08/13 07:00:42,0.00
45492,23/08/13 07:05:42,0.00
45493,23/08/13 07:10:42,0.00
45494,23/08/13 07:15:42,0.00
45495,23/08/13 07:20:42,0.00
45496,23/08/13 07:25:42,0.00
45497,23/08/13 07:30:42,0.00
45498,23/08/13 07:35:42,0.00
45499,23/08/13 07:40:42,0.00
45500,23/08/13 07:45:42,0.00
45501,23/08/13 07:50:42,0.00
45502,23/08/13 07:55:42,0.00
45503,23/08/13 08:00:42,0.00
45504,23/08/13 08:05:42,0.00
45505,23/08/13 08:10:42,0.00
45506,23/08/13 08:15:42,0.00
45507,23/08/13 08:20:42,0.00
45508,23/08/13 08:25:42,0.00
45509,23/08/13 08:30:42,0.00
45510,23/08/13 08:35:42,0.00
45511,23/08/13 08:40:42,0.00
45512,23/08/13 08:45:42,0.00
45513,23/08/13 08:50:42,0.00
45514,23/08/13 08:55:42,0.00
45515,23/08/13 09:00:42,0.00
45516,23/08/13 09:05:42,0.00
45517,23/08/13 09:10:42,0.00
45518,23/08/13 09:15:42,0.00
45519,23/08/13 09:20:42,0.00
45520,23/08/13 09:25:42,0.00
45521,23/08/13 09:30:42,0.00
45522,23/08/13 09:35:42,0.00
45523,23/08/13 09:40:42,0.00
45524,23/08/13 09:45:42,0.00
45525,23/08/13 09:50:42,0.00
45526,23/08/13 09:55:42,0.00
45527,23/08/13 10:00:42,0.00
45528,23/08/13 10:05:42,0.00
45529,23/08/13 10:10:42,0.00
45530,23/08/13 10:15:42,0.00
45531,23/08/13 10:20:42,0.00
45532,23/08/13 10:25:42,0.00
45533,23/08/13 10:30:42,0.00
45534,23/08/13 10:35:42,0.00
45535,23/08/13 10:40:42,0.00
45536,23/08/13 10:45:42,0.00
45537,23/08/13 10:50:42,0.00
45538,23/08/13 10:55:42,0.00
45539,23/08/13 11:00:42,0.00
45540,23/08/13 11:05:42,0.00
45541,23/08/13 11:10:42,0.00
45542,23/08/13 11:15:42,0.00
45543,23/08/13 11:20:42,0.00
45544,23/08/13 11:25:42,0.00
45545,23/08/13 11:30:42,0.00
45546,23/08/13 11:35:42,0.00
45547,23/08/13 11:40:42,0.00
45548,23/08/13 11:45:42,0.00
45549,23/08/13 11:50:42,0.00
45550,23/08/13 11:55:42,0.00
45551,23/08/13 12:00:42,0.00
45552,23/08/13 12:05:42,0.00
45553,23/08/13 12:10:42,0.00
45554,23/08/13 12:15:42,0.00
45555,23/08/13 12:20:42,0.00
45556,23/08/13 12:25:42,0.00
45557,23/08/13 12:30:42,0.00
45558,23/08/13 12:35:42,0.00
45559,23/08/13 12:40:42,0.00
45560,23/08/13 12:45:42,0.00
45561,23/08/13 12:50:42,0.00
45562,23/08/13 12:55:42,0.00
45563,23/08/13 13:00:42,0.00
45564,23/08/13 13:05:42,0.00
45565,23/08/13 13:10:42,0.00
45566,23/08/13 13:15:42,0.00
45567,23/08/13 13:20:42,0.00
45568,23/08/13 13:25:42,0.00
45569,23/08/13 13:30:42,0.00
45570,23/08/13 13:35:42,0.00
45571,23/08/13 13:40:42,0.00
45572,23/08/13 13:45:42,0.00
45573,23/08/13 13:50:42,0.00
45574,23/08/13 13:55:42,0.00
45575,23/08/13 14:00:42,0.00
45576,23/08/13 14:05:42,0.00
45577,23/08/13 14:10:42,0.00
45578,23/08/13 14:15:42,0.00
45579,23/08/13 14:20:42,0.00
45580,23/08/13 14:25:42,0.00
45581,23/08/13 14:30:42,0.00
45582,23/08/13 14:35:42,0.00
45583,23/08/13 14:40:42,0.00
45584,23/08/13 14:45:42,0.00
45585,23/08/13 14:50:42,0.00
45586,23/08/13 14:55:42,0.00
45587,23/08/13 15:00:42,0.00
45588,23/08/13 15:05:42,0.00
45589,23/08/13 15:10:42,0.00
45590,23/08/13 15:15:42,0.00
45591,23/08/13 15:20:42,0.00
45592,23/08/13 15:25:42,0.00
45593,23/08/13 15:30:42,0.00
45594,23/08/13 15:35:42,0.00
45595,23/08/13 15:40:42,0.00
45596,23/08/13 15:45:42,0.00
45597,23/08/13 15:50:42,0.00
45598,23/08/13 15:55:42,0.00
45599,23/08/13 16:00:42,0.00
45600,23/08/13 16:05:42,0.00
45601,23/08/13 16:10:42,0.00
45602,23/08/13 16:15:42,0.00
45603,23/08/13 16:20:42,0.00
45604,23/08/13 16:25:42,0.00
45605,23/08/13 16:30:42,0.00
45606,23/08/13 16:35:42,0.00
45607,23/08/13 16:40:42,0.00
45608,23/08/13 16:45:42,0.00
45609,23/08/13 16:50:42,0.00
45610,23/08/13 16:55:42,0.00
45611,23/08/13 17:00:42,0.00
45612,23/08/13 17:05:42,0.00
45613,23/08/13 17:10:42,0.00
45614,23/08/13 17:15:42,0.00
45615,23/08/13 17:20:42,0.00
45616,23/08/13 17:25:42,0.00
45617,23/08/13 17:30:42,0.00
45618,23/08/13 17:35:42,0.00
45619,23/08/13 17:40:42,0.00
45620,23/08/13 17:45:42,0.00
45621,23/08/13 17:50:42,0.00
45622,23/08/13 17:55:42,0.00
45623,23/08/13 18:00:42,0.00
45624,23/08/13 18:05:42,0.00
45625,23/08/13 18:10:42,0.00
45626,23/08/13 18:15:42,0.00
45627,23/08/13 18:20:42,0.00
45628,23/08/13 18:25:42,0.00
45629,23/08/13 18:30:42,0.00
45630,23/08/13 18:35:42,0.00
45631,23/08/13 18:40:42,0.00
45632,23/08/13 18:45:42,0.00
45633,23/08/13 18:50:42,0.00
45634,23/08/13 18:55:42,0.00
45635,23/08/13 19:00:42,0.00
45636,23/08/13 19:05:42,0.00
45637,23/08/13 19:10:42,0.00
45638,23/08/13 19:15:42,0.00
45639,23/08/13 19:20:42,0.00
45640,23/08/13 19:25:42,0.00
45641,23/08/13 19:30:42,0.00
45642,23/08/13 19:35:42,0.00
45643,23/08/13 19:40:42,0.00
45644,23/08/13 19:45:42,0.00
45645,23/08/13 19:50:42,0.00
45646,23/08/13 19:55:42,0.00
45647,23/08/13 20:00:42,0.00
45648,23/08/13 20:05:42,0.00
45649,23/08/13 20:10:42,0.00
45650,23/08/13 20:15:42,0.00
45651,23/08/13 20:20:42,0.00
45652,23/08/13 20:25:42,0.00
45653,23/08/13 20:30:42,0.00
45654,23/08/13 20:35:42,0.00
45655,23/08/13 20:40:42,0.00
45656,23/08/13 20:45:42,0.00
45657,23/08/13 20:50:42,0.00
45658,23/08/13 20:55:42,0.00
45659,23/08/13 21:00:42,0.00
45660,23/08/13 21:05:42,0.00
45661,23/08/13 21:10:42,0.00
45662,23/08/13 21:15:42,0.00
45663,23/08/13 21:20:42,0.00
45664,23/08/13 21:25:42,0.00
45665,23/08/13 21:30:42,0.00
45666,23/08/13 21:35:42,0.00
45667,23/08/13 21:40:42,0.00
45668,23/08/13 21:45:42,0.00
45669,23/08/13 21:50:42,0.00
45670,23/08/13 21:55:42,0.00
45671,23/08/13 22:00:42,0.00
45672,23/08/13 22:05:42,0.00
45673,23/08/13 22:10:42,0.00
45674,23/08/13 22:15:42,0.00
45675,23/08/13 22:20:42,0.00
45676,23/08/13 22:25:42,0.00
45677,23/08/13 22:30:42,0.00
45678,23/08/13 22:35:42,0.00
45679,23/08/13 22:40:42,0.00
45680,23/08/13 22:45:42,0.00
45681,23/08/13 22:50:42,0.00
45682,23/08/13 22:55:42,0.00
45683,23/08/13 23:00:42,0.00
45684,23/08/13 23:05:42,0.00
45685,23/08/13 23:10:42,0.00
45686,23/08/13 23:15:42,0.00
45687,23/08/13 23:20:42,0.00
45688,23/08/13 23:25:42,0.00
45689,23/08/13 23:30:42,0.00
45690,23/08/13 23:35:42,0.00
45691,23/08/13 23:40:42,0.00
45692,23/08/13 23:45:42,0.00
45693,23/08/13 23:50:42,0.00
45694,23/08/13 23:55:42,0.00
45695,23/08/14 00:00:42,0.00
45696,23/08/14 00:05:42,0.00
45697,23/08/14 00:10:42,0.00
45698,23/08/14 00:15:42,0.00
45699,23/08/14 00:20:42,0.00
45700,23/08/14 00:25:42,0.00
45701,23/08/14 00:30:42,0.00
45702,23/08/14 00:35:42,0.00
45703,23/08/14 00:40:42,0.00
45704,23/08/14 00:45:42,0.00
45705,23/08/14 00:50:42,0.00
45706,23/08/14 00:55:42,0.00
45707,23/08/14 01:00:42,0.00
45708,23/08/14 01:05:42,0.00
45709,23/08/14 01:10:42,0.00
45710,23/08/14 01:15:42,0.00
45711,23/08/14 01:20:42,0.00
45712,23/08/14 01:25:42,0.00
45713,23/08/14 01:30:42,0.00
45714,23/08/14 01:35:42,0.00
45715,23/08/14 01:40:42,0.00
45716,23/08/14 01:45:42,0.00
45717,23/08/14 01:50:42,0.00
45718,23/08/14 01:55:42,0.00
45719,23/08/14 02:00:42,0.00
45720,23/08/14 02:05:42,0.00
45721,23/08/14 02:10:42,0.00
45722,23/08/14 02:15:42,0.00
45723,23/08/14 02:20:42,0.00
45724,23/08/14 02:25:42,0.00
45725,23/08/14 02:30:42,0.00
45726,23/08/14 02:35:42,0.00
45727,23/08/14 02:40:42,0.00
45728,23/08/14 02:45:42,0.00
45729,23/08/14 02:50:42,0.00
45730,23/08/14 02:55:42,0.00
45731,23/08/14 03:00:42,0.00
45732,23/08/14 03:05:42,0.00
45733,23/08/14 03:10:42,0.00
45734,23/08/14 03:15:42,0.00
45735,23/08/14 03:20:42,0.00
45736,23/08/14 03:25:42,0.00
45737,23/08/14 03:30:42,0.00
45738,23/08/14 03:35:42,0.00
45739,23/08/14 03:40:42,0.00
45740,23/08/14 03:45:42,0.00
45741,23/08/14 03:50:42,0.00
45742,23/08/14 03:55:42,0.00
45743,23/08/14 04:00:42,0.00
45744,23/08/14 04:05:42,0.00
45745,23/08/14 04:10:42,0.00
45746,23/08/14 04:15:42,0.00
45747,23/08/14 04:20:42,0.00
45748,23/08/14 04:25:42,0.00
45749,23/08/14 04:30:42,0.00
45750,23/08/14 04:35:42,0.00
45751,23/08/14 04:40:42,0.00
45752,23/08/14 04:45:42,0.00
45753,23/08/14 04:50:42,0.00
45754,23/08/14 04:55:42,0.00
45755,23/08/14 05:00:42,0.00
45756,23/08/14 05:05:42,0.00
45757,23/08/14 05:10:42,0.00
45758,23/08/14 05:15:42,0.00
45759,23/08/14 05:20:42,0.00
45760,23/08/14 05:25:42,0.00
45761,23/08/14 05:30:42,0.00
45762,23/08/14 05:35:42,0.00
45763,23/08/14 05:40:42,0.00
45764,23/08/14 05:45:42,0.00
45765,23/08/14 05:50:42,0.00
45766,23/08/14 05:55:42,0.00
45767,23/08/14 06:00:42,0.00
45768,23/08/14 06:05:42,0.00
45769,23/08/14 06:10:42,0.00
45770,23/08/14 06:15:42,0.00
45771,23/08/14 06:20:42,0.00
45772,23/08/14 06:25:42,0.00
45773,23/08/14 06:30:42,0.00
45774,23/08/14 06:35:42,0.00
45775,23/08/14 06:40:42,0.00
45776,23/08/14 06:45:42,0.00
45777,23/08/14 06:50:42,0.00
45778,23/08/14 06:55:42,0.00
45779,23/08/14 07:00:42,0.00
45780,23/08/14 07:05:42,0.00
45781,23/08/14 07:10:42,0.00
45782,23/08/14 07:15:42,0.00
45783,23/08/14 07:20:42,0.00
45784,23/08/14 07:25:42,0.00
45785,23/08/14 07:30:42,0.00
45786,23/08/14 07:35:42,0.00
45787,23/08/14 07:40:42,0.00
45788,23/08/14 07:45:42,0.00
45789,23/08/14 07:50:42,0.00
45790,23/08/14 07:55:42,0.00
45791,23/08/14 08:00:42,0.00
45792,23/08/14 08:05:42,0.00
45793,23/08/14 08:10:42,0.00
45794,23/08/14 08:15:42,0.00
45795,23/08/14 08:20:42,0.00
45796,23/08/14 08:25:42,0.00
45797,23/08/14 08:30:42,0.00
45798,23/08/14 08:35:42,0.00
45799,23/08/14 08:40:42,0.00
45800,23/08/14 08:45:42,0.00
45801,23/08/14 08:50:42,0.00
45802,23/08/14 08:55:42,0.00
45803,23/08/14 09:00:42,0.00
45804,23/08/14 09:05:42,0.00
45805,23/08/14 09:10:42,0.00
45806,23/08/14 09:15:42,0.00
45807,23/08/14 09:20:42,0.00
45808,23/08/14 09:25:42,0.00
45809,23/08/14 09:30:42,0.00
45810,23/08/14 09:35:42,0.00
45811,23/08/14 09:40:42,0.00
45812,23/08/14 09:45:42,0.00
45813,23/08/14 09:50:42,0.00
45814,23/08/14 09:55:42,0.00
45815,23/08/14 10:00:42,0.00
45816,23/08/14 10:05:42,0.00
45817,23/08/14 10:10:42,0.00
45818,23/08/14 10:15:42,0.00
45819,23/08/14 10:20:42,0.00
45820,23/08/14 10:25:42,0.00
45821,23/08/14 10:30:42,0.00
45822,23/08/14 10:35:42,0.00
45823,23/08/14 10:40:42,0.00
45824,23/08/14 10:45:42,0.00
45825,23/08/14 10:50:42,0.00
45826,23/08/14 10:55:42,0.00
45827,23/08/14 11:00:42,0.00
45828,23/08/14 11:05:42,0.00
45829,23/08/14 11:10:42,0.00
45830,23/08/14 11:15:42,0.00
45831,23/08/14 11:20:42,0.00
45832,23/08/14 11:25:42,0.00
45833,23/08/14 11:30:42,0.00
45834,23/08/14 11:35:42,0.00
45835,23/08/14 11:40:42,0.00
45836,23/08/14 11:45:42,0.00
45837,23/08/14 11:50:42,0.00
45838,23/08/14 11:55:42,0.00
45839,23/08/14 12:00:42,0.00
45840,23/08/14 12:05:42,0.00
45841,23/08/14 12:10:42,0.00
45842,23/08/14 12:15:42,0.00
45843,23/08/14 12:20:42,0.00
45844,23/08/14 12:25:42,0.00
45845,23/08/14 12:30:42,0.00
45846,23/08/14 12:35:42,0.00
45847,23/08/14 12:40:42,0.00
45848,23/08/14 12:45:42,0.00
45849,23/08/14 12:50:42,0.00
45850,23/08/14 12:55:42,0.00
45851,23/08/14 13:00:42,0.00
45852,23/08/14 13:05:42,0.00
45853,23/08/14 13:10:42,0.00
